text,label
"Palestinians in Gaza reported Israeli airstrikes overnight into this morning across the enclave, including the southern part 
Israel has repeatedly urged civilians in northern Gaza to move to the south and designated a safe area in southeastern Gaza",0
Japanese Foreign Minister Yoko Kamikawa announces $65 million in humanitarian aid for the Gaza Strip as she condemns attacks on civilians and promises Japan’s continued support for a two-state solution to the conflict,0
The Israel Defense Forces says it carried out a “targeted raid” in the southern Gaza Strip overnight,1
"The Israel Defense Forces releases new footage of fighting in northern Gaza as troops push ahead with the ground offensive 
IDF says ground forces continued the offensive in northern Gaza overnight",1
The Israel Defense Forces says ground troops continued the offensive in the northern Gaza Strip overnight,1
"Indonesia dispatches a batch of humanitarian aid for people in Gaza, its first since the Israel-Hamas war began 
The 51 5-ton aid was sent off directly by Indonesian President Joko Widodo from Jakarta’s Halim Perdanakusuma Air Force Base",0
"UNITED NATIONS — The head of the United Nations is “horrified” by a strike by Israeli forces on a convoy of ambulances in Gaza, he says in a statement, adding that the conflict “must stop",0
MOSCOW — Russia says that Palestinian Authority President Mahmoud Abbas has “postponed” a trip to Moscow that was planned for this month,0
"Pro-Palestinian demonstrators block a transport ship in the US National Defense Reserve Fleet that is docked at the Port of Oakland, claiming the vessel is set to ferry American material to Israel amid the ongoing war in Gaza against Hamas",0
"Hamas tried to sneak its fighters out of Gaza in ambulances that evacuated dozens of wounded Palestinians to Egypt earlier this week, a senior Biden administration official says",1
"The Israel Defense Forces says a tank struck a cell attempting to fire an anti-tank missile from Lebanon at Israel, near Kibbutz Yiftah",1
"US Secretary of State Antony Blinken and war cabinet minister Benny Gantz discussed efforts to “maintain calm and stability in the West Bank,” the State Department says in its readout of their meeting earlier today",1
"Israeli inspectors earlier this week uncovered several oxygen concentrators meant to aerate the tunnels operated by terror groups in Gaza, two senior Israeli officials tell The Times of Israel 
“These weren’t for use in the hospitals, but below them",1
"Osama Hamdan, a senior Hamas official in Lebanon, says Hezbollah must now prove the commitment to Hamas’s victory in Gaza as was voiced earlier this evening by the Lebanese terror group’s leader Hassan Nasrallah",0
"Four rockets from Gaza have been intercepted over Tel Aviv and central Israel by the Iron Dome missile defense system, authorities say 
There are no immediate reports of injuries or damage",0
The Honduran foreign ministry says it has recalled its ambassador to Israel for consultations due to what it calls Israel’s violations of international humanitarian law in the war it is waging against Hamas in Gaza,0
"IDF Spokesman Rear Adm  Daniel Hagari says the military continues its efforts to kill Hamas field commanders 
“We are pursuing and eliminating the field commanders of Hamas,” Hagari says in a press conference",1
"The Israel Defense Forces says it carried out an airstrike on an ambulance in the northern Gaza Strip, which it identified as being used by a Hamas cell, close to a battle zone",1
"The Israel Defense Forces reveals the intelligence information it obtained from a Hamas stronghold captured by troops of the Givati Infantry Brigade on Tuesday, in Jabaliya in the northern Gaza Strip",1
"Israel’s Ambassador to the UN, Gilad Erdan, defends his decision to don a yellow Star of David, bearing the words “Never Again,” when addressing the UN Security Council on Monday",1
Defense Minister Yoav Gallant says Israeli troops operating in the Gaza Strip are advancing “according to the plan” and attacks on Hamas terrorists will only increase,1
"A rocket launched from the Gaza Strip has caused slight damage in Sderot 
According to the municipality, the projectile landed outside a daycare center, with shrapnel causing damage to the building",0
The United States calls for Hezbollah not to “take advantage” of the Israel-Hamas war after the Lebanese terrorist group’s leader said “all options” were open,1
"The Israel Defense Forces says one of its tanks shelled two Hezbollah anti-tank guided missile launch positions in southern Lebanon, close to the northern Israeli community of Yiftah",1
"Preparations for Ukraine’s President Volodymyr Zelensky to visit Israel next week are at an advanced phase, Israel’s Channel 12 news reports",1
"Police and Navy forces have carried out a controlled demolition of a large munition that was identified at sea, close to the coast of Haifa 
Police say they cleared the area of civilians before detonating the suspicious object",1
"The Hamas-run health ministry claims a blast has killed multiple people near the territory’s Al-Shifa hospital in Gaza City 
An AFP journalist at the scene says they saw multiple bodies beside a damaged ambulance",0
The Pentagon confirms that the US is conducting unarmed drone flights over Gaza to aid efforts to locate the roughly 240 hostages held by terrorists in Gaza,1
The Israel Defense Forces publishes footage showing members of the Air Force’s elite helicopter-borne search and rescue Unit 669 extracting wounded soldiers from inside the Gaza Strip amid Israel’s ground offensive,1
"Hassan Nasrallah says Hezbollah is not intimidated by American threats and by US forces deployed to the region 
“Since the outbreak of the war, the US has threatened to bomb us in Lebanon from its military ships in the Mediterranean",0
"The Israel Defense Forces says it has killed “numerous” terrorists in the Gaza Strip in the last few hours, as the ground offensive progresses",1
"The Israel Defense Forces announces the deaths of two soldiers, one during the ongoing ground operation in the Gaza Strip, and the second who is identified weeks after the October 7 Hamas attack on southern Israel 
Sgt  First Class (res",0
Hassan Nasrallah warns Israel not to launch a preemptive offensive against the Hezbollah terror group he heads,1
US Secretary of State Antony Blinken argues that the goal of the war cannot only be to defeat Hamas but also to create a brighter future that includes a two-state solution,0
US Secretary of State Antony Blinken says Israeli leaders assured him in meetings today that they will condemn the ongoing wave of settler violence in the West Bank and take actions to curb the phenomenon and to hold perpetrators accountable,0
